"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://sigp2-prod.acpm.fr/les-membres/support/businessimmo-com","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Businessimmo.com","16","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","224157","17172","17172","6.578","","610","82","7.439","100.000","Very Easy","2.607","2","2","","28","5","0","0.260","77","67","0","3","3","0","","","","","9ddcb1d917b83aae57494ca83437ca79","0.181","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/businessimmo-com","2026-02-05 23:44:23"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-antinea-radio","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Antinea Radio","20","","0","FRÉQUENTATION AUDIO","19","FRÉQUENTATION AUDIO","19","","","","","","","","","","86758","10442","10442","4.000","","91","23","3.957","60.580","Normal","3.479","3","2","","3","2","0","0.110","71","63","0","3","3","0","","","","","bc9b08a6a6c91e74d938cbb4141cf20f","0.061","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-antinea-radio","2026-02-05 23:47:51"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-marianne","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Marianne","15","","0","AUDIENCE PRESSE","15","AUDIENCE PRESSE","15","","","","","","","","","","124532","12609","12609","4.830","","170","58","2.931","60.538","Normal","3.535","2","2","","43","9","0","0.480","74","65","0","3","3","0","","","","","fbb632346fe5d2dfda4a42f4b624e187","0.080","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-marianne","2026-02-05 23:44:35"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-sage-femme-pratique","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Sage-femme Pratique","26","","0","FRÉQUENTATION INTERNET","22","FRÉQUENTATION INTERNET","22","","","","","","","","","","88528","10928","10928","4.186","","85","23","3.696","58.766","Fairly Hard","3.462","2","2","","12","3","0","0.160","71","63","0","3","3","0","","","","","a4dc9844f874836c365b18561bc1a226","0.109","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-sage-femme-pratique","2026-02-05 23:45:20"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-minutebuzz","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque MinuteBuzz","17","","0","FRÉQUENTATION INTERNET","22","Informations","12","","","","","","","","","","78321","9262","9262","3.548","","64","14","4.571","55.467","Fairly Hard","3.400","2","2","","15","3","0","0.160","70","62","0","3","3","0","","","","","c75fae9fabffed16cd4a1e650e499c0c","0.093","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-minutebuzz","2026-02-05 23:44:35"
"https://sigp2-prod.acpm.fr/les-membres/support/aujourd-hui-en-france-dimanche","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Aujourd'hui en France-Dimanche","30","","0","Informations","12","Recommandé pour vous","20","","","","","","","","","","93756","12151","12151","4.655","","292","56","5.214","81.596","Easy","4.750","3","2","","4","2","0","0.110","76","67","0","5","5","0","","","","","d2f02b5108ea9d6d4b20833061990742","0.104","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/aujourd-hui-en-france-dimanche","2026-02-05 23:47:05"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-l-union-l-ardennais","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque L'Union - L'Ardennais","28","","0","AUDIENCE PRESSE","15","AUDIENCE PRESSE","15","","","","","","","","","","118304","12289","12289","4.708","","172","50","3.440","72.017","Fairly Easy","3.569","2","2","","31","8","0","0.420","74","66","0","3","3","0","","","","","b6c032e90044570f0a00c8882a310833","0.153","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-l-union-l-ardennais","2026-02-05 23:45:21"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-mordelire","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque MordeLire","16","","0","DIFFUSION PRESSE","16","DIFFUSION PRESSE","16","","","","","","","","","","89539","11033","11033","4.227","","87","24","3.625","67.990","Normal","3.424","3","2","","3","2","0","0.110","71","63","0","3","3","0","","","","","1d2137e4667ee1ce6a63a262a73be241","0.112","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-mordelire","2026-02-05 23:47:10"
"https://sigp2-prod.acpm.fr/les-membres/support/vosges-matin-lundi","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Vosges Matin Lundi","18","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","177184","15507","15507","5.940","","547","92","5.946","100.000","Very Easy","3.037","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","65779a817645d3e7413f74a11777d75e","0.300","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/vosges-matin-lundi","2026-02-05 23:45:52"
"https://sigp2-prod.acpm.fr/les-membres/support/iweek-1","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","iWeek","5","","0","Détail mensuel de la Marque Podcast","35","Informations","12","","","","","","","","","","119451","13280","13280","5.087","","385","96","4.010","93.334","Very Easy","4.097","2","2","","13","3","0","0.160","77","67","0","3","3","0","","","","","1ab5aa0aabac0bbc74d50d0674d01ee6","0.100","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/iweek-1","2026-02-05 23:45:41"
"https://sigp2-prod.acpm.fr/les-membres/support/vidal-fr","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Vidal.fr","8","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","224404","17335","17335","6.641","","714","82","8.707","100.000","Very Easy","2.749","2","2","","28","5","0","0.260","77","67","0","3","3","0","","","","","b2ac857909dd571967a50a679494da6f","0.169","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/vidal-fr","2026-02-05 23:44:24"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-familiscope","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Familiscope","18","","0","FRÉQUENTATION INTERNET","22","FRÉQUENTATION INTERNET","22","","","","","","","","","","88466","10913","10913","4.181","","81","23","3.522","54.949","Fairly Hard","3.424","2","2","","12","3","0","0.160","71","63","0","3","3","0","","","","","a54619728976d250ee0809487272e1e9","0.135","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-familiscope","2026-02-05 23:45:21"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-francetv","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Francetv","15","","0","FRÉQUENTATION INTERNET","22","FRÉQUENTATION INTERNET","22","","","","","","","","","","88439","10901","10901","4.176","","82","23","3.565","64.968","Normal","3.410","2","2","","12","3","0","0.160","71","63","0","3","3","0","","","","","2322fec097aeee4fa0e1afdc1734a56e","0.120","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-francetv","2026-02-05 23:45:22"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-psychologies","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Psychologies","19","","0","AUDIENCE PRESSE","15","AUDIENCE PRESSE","15","","","","","","","","","","105312","11792","11792","4.517","","129","39","3.308","60.510","Normal","3.489","2","2","","32","6","0","0.320","72","63","0","3","3","0","","","","","b40b2aaf72dde0c477b2bb1c4c2d819c","0.109","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-psychologies","2026-02-05 23:44:36"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-radio-fg","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Radio FG","15","","0","FRÉQUENTATION AUDIO","19","FRÉQUENTATION AUDIO","19","","","","","","","","","","91744","10630","10630","4.072","","116","27","4.296","71.198","Fairly Easy","3.494","3","2","","4","3","0","0.160","73","65","0","3","3","0","","","","","75b8431d06ac439b7a3321fbb90fc0f0","0.103","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-radio-fg","2026-02-05 23:47:57"
"https://sigp2-prod.acpm.fr/les-membres/support/l-independant-3","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","L'Indépendant","13","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","208468","16662","16662","6.383","","640","80","8.000","100.000","Very Easy","2.835","2","2","","21","4","0","0.210","77","67","0","3","3","0","","","","","fa6f3d59c3f4f955a05c5f11a53af0cc","0.347","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/l-independant-3","2026-02-05 23:45:34"
"https://sigp2-prod.acpm.fr/les-membres/support/l-independant-4","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","L'Indépendant","13","","0","Détail mensuel de la Marque Podcast","35","Informations","12","","","","","","","","","","172242","15151","15151","5.804","","568","188","3.021","93.103","Very Easy","3.454","2","2","","13","3","0","0.160","77","67","0","3","3","0","","","","","dfe7d82e7dacb85831dfd866bf1095ec","0.171","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/l-independant-4","2026-02-05 23:45:42"
"https://sigp2-prod.acpm.fr/les-membres/support/mti","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","MTI","3","","0","DÉTAIL MENSUEL DE LA MARQUE RADIO","33","Informations","12","","","","","","","","","","238390","17818","17818","6.826","","713","91","7.835","100.000","Very Easy","2.635","2","2","","21","4","0","0.210","77","67","0","3","3","0","","","","","df0fe72e8ce78ef0a614b55f2ba2ea2d","0.239","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/mti","2026-02-05 23:45:12"
"https://sigp2-prod.acpm.fr/les-membres/support/beaux-arts-magazine","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Beaux Arts Magazine","19","","0","HISTORIQUE DE DIFFUSION","23","HISTORIQUE D'AUDIENCE","21","","","","","","","","","","196657","16478","16478","6.312","","618","115","5.374","100.000","Very Easy","2.938","2","2","","22","4","0","0.210","79","67","0","5","5","0","","","","","91ba1db21b8580c1e5b3f9d2d7e22f2f","0.230","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/beaux-arts-magazine","2026-02-05 23:44:30"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-grand-sud-fm","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Grand Sud FM","19","","0","FRÉQUENTATION AUDIO","19","FRÉQUENTATION AUDIO","19","","","","","","","","","","86722","10424","10424","3.993","","91","23","3.957","74.525","Fairly Easy","3.446","3","2","","3","2","0","0.110","71","63","0","3","3","0","","","","","adffe716fdfa04dfba013fa62e267828","0.057","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-grand-sud-fm","2026-02-05 23:47:55"
"https://sigp2-prod.acpm.fr/les-membres/support/grand-sud-fm","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Grand Sud FM","12","","0","DÉTAIL MENSUEL DE LA MARQUE RADIO","33","Informations","12","","","","","","","","","","238504","17782","17782","6.812","","739","90","8.211","100.000","Very Easy","2.667","2","2","","21","4","0","0.210","77","67","0","3","3","0","","","","","1e94fdfc05708954fd0c9524e0d47b8b","0.308","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/grand-sud-fm","2026-02-05 23:45:13"
"https://sigp2-prod.acpm.fr/les-membres/support/massif-central-magazine","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Massif Central Magazine","23","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","177050","15496","15496","5.936","","514","93","5.527","100.000","Very Easy","2.935","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","81eac7fa19fce794baecd962346fac62","0.166","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/massif-central-magazine","2026-02-05 23:44:44"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-j-apprends-a-lire","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque J'Apprends à Lire","24","","0","DIFFUSION PRESSE","16","DIFFUSION PRESSE","16","","","","","","","","","","89608","11063","11063","4.238","","93","24","3.875","76.457","Fairly Easy","3.453","3","2","","3","2","0","0.110","71","63","0","3","3","0","","","","","e386ae63f24dec34bf283d9d93a6e0aa","0.085","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-j-apprends-a-lire","2026-02-05 23:46:13"
"https://sigp2-prod.acpm.fr/les-membres/support/direct-fm","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Direct FM","9","","0","DÉTAIL MENSUEL DE LA MARQUE RADIO","33","Informations","12","","","","","","","","","","238466","17826","17826","6.829","","714","85","8.400","100.000","Very Easy","2.656","2","2","","21","4","0","0.210","77","67","0","3","3","0","","","","","e988624b4785c15948c7aabcc20d8613","0.223","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/direct-fm","2026-02-05 23:45:15"
"https://sigp2-prod.acpm.fr/les-membres/support/sorcieres","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Sorcières","9","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","177125","15497","15497","5.937","","541","92","5.880","100.000","Very Easy","3.021","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","75d51757a84d8f382d31c0bcd106f49a","0.150","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/sorcieres","2026-02-05 23:44:45"
"https://sigp2-prod.acpm.fr/c/upload/media-library/2026/01/27/af4b3ff9-53c0-43bf-a0c2-38cc84f7ff9b_1920_1440_85.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","126112","126112","126112","48.311","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.014","Wed, 04 Feb 2026 10:56:03 GMT","","","","","1.1","","","","","","https://sigp2-prod.acpm.fr/c/upload/media-library/2026/01/27/af4b3ff9-53c0-43bf-a0c2-38cc84f7ff9b_1920_1440_85.webp","2026-02-05 23:45:48"
"https://sigp2-prod.acpm.fr/les-membres/support/larevuedupraticien-fr","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Larevuedupraticien.fr","21","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","224167","17093","17093","6.548","","601","82","7.329","100.000","Very Easy","2.597","2","2","","28","5","0","0.260","77","67","0","3","3","0","","","","","4424888449caefaedaf203918dafaa3f","0.195","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/larevuedupraticien-fr","2026-02-05 23:44:24"
"https://sigp2-prod.acpm.fr/les-membres/support/gala","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Gala","4","","0","HISTORIQUE DE DIFFUSION","23","HISTORIQUE D'AUDIENCE","21","","","","","","","","","","199549","16536","16536","6.335","","630","120","5.250","100.000","Very Easy","2.948","2","2","","22","4","0","0.210","79","67","0","5","5","0","","","","","9dfc2875f0cfb872bea3404eb8b314ec","0.243","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/gala","2026-02-05 23:44:33"
"https://sigp2-prod.acpm.fr/les-membres/support/psychologies","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Psychologies","12","","0","HISTORIQUE DE DIFFUSION","23","HISTORIQUE D'AUDIENCE","21","","","","","","","","","","199444","16556","16556","6.342","","626","119","5.261","100.000","Very Easy","2.957","2","2","","22","4","0","0.210","79","67","0","4","4","0","","","","","de06ba36c3488bb346116b96d974d05b","0.160","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/psychologies","2026-02-05 23:44:33"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-la-centrale-des-marches","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque La Centrale des Marchés","30","","0","FRÉQUENTATION INTERNET","22","FRÉQUENTATION INTERNET","22","","","","","","","","","","88556","10950","10950","4.195","","90","24","3.750","62.969","Normal","3.477","2","2","","12","3","0","0.160","71","63","0","3","3","0","","","","","4aadb219bbc3cbf8b278ee7a73650485","0.120","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-la-centrale-des-marches","2026-02-05 23:45:24"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-horizon-actu","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Horizon Actu","19","","0","FRÉQUENTATION INTERNET","22","FRÉQUENTATION INTERNET","22","","","","","","","","","","88207","10846","10846","4.155","","74","21","3.524","52.350","Fairly Hard","3.360","2","2","","12","3","0","0.160","71","63","0","3","3","0","","","","","ebbdb23e8e4052be8ad511d5ab26a08b","0.138","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-horizon-actu","2026-02-05 23:45:25"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-nice-radio","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Nice Radio","17","","0","FRÉQUENTATION AUDIO","19","FRÉQUENTATION AUDIO","19","","","","","","","","","","86708","10423","10423","3.993","","88","23","3.826","67.399","Normal","3.439","3","2","","3","2","0","0.110","71","63","0","3","3","0","","","","","65a4d36c16220291978813be0f731b5c","0.159","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-nice-radio","2026-02-05 23:46:27"
"https://sigp2-prod.acpm.fr/les-membres/support/mbs","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","MBS","3","","0","DÉTAIL MENSUEL DE LA MARQUE RADIO","33","Informations","12","","","","","","","","","","238413","17778","17778","6.810","","702","87","8.069","100.000","Very Easy","2.647","2","2","","21","4","0","0.210","77","67","0","3","3","0","","","","","a217f3cdcfe4f363bed6bfe25f3f355c","0.309","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/mbs","2026-02-05 23:45:07"
"https://sigp2-prod.acpm.fr/les-membres/support/le-moniteur-architecture-amc","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Le Moniteur Architecture AMC","28","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","177130","15512","15512","5.942","","536","92","5.826","100.000","Very Easy","2.981","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","98ecf71cc3b7b399bed7ed7fd00727c8","0.237","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/le-moniteur-architecture-amc","2026-02-05 23:44:47"
"https://sigp2-prod.acpm.fr/les-membres/support/groupe-espace-group","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Groupe Espace Group","19","","0","DÉTAIL MENSUEL DU GROUPE RADIO","30","Informations","12","","","","","","","","","","238626","17987","17987","6.890","","801","109","7.349","100.000","Very Easy","2.798","2","2","","18","3","0","0.160","76","66","0","3","3","0","","","","","b917f528e597e0dac6de310a7e90088a","0.319","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/groupe-espace-group","2026-02-05 23:45:45"
"https://sigp2-prod.acpm.fr/les-membres/support/couplage-messager","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Couplage Messager","17","","0","Informations","12","Recommandé pour vous","20","","","","","","","","","","93078","11968","11968","4.585","","284","51","5.569","82.922","Easy","4.703","3","2","","4","2","0","0.110","76","67","0","3","3","0","","","","","12853f8c02727e6281989d2f3f1fe31f","0.089","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/couplage-messager","2026-02-05 23:48:08"
"https://sigp2-prod.acpm.fr/les-membres/support/la-volonte-paysanne-de-l-aveyron","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","La Volonté Paysanne de l'Aveyron","32","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","177279","15538","15538","5.952","","551","92","5.989","100.000","Very Easy","3.028","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","381bcf351ab9536346b11ea81a0a142c","0.226","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/la-volonte-paysanne-de-l-aveyron","2026-02-05 23:44:48"
"https://sigp2-prod.acpm.fr/les-membres/support/l-echo-republicain","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","L'Echo Républicain","18","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","177253","15497","15497","5.937","","548","92","5.957","100.000","Very Easy","3.061","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","8707757b963d09d22187618eb7126128","0.220","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/l-echo-republicain","2026-02-05 23:45:55"
"https://sigp2-prod.acpm.fr/les-membres/support/vocable-allemand","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Vocable Allemand","16","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","177070","15500","15500","5.938","","539","92","5.859","100.000","Very Easy","2.979","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","707774031d18f197e5b71524adc08a2","0.176","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/vocable-allemand","2026-02-05 23:44:41"
"https://sigp2-prod.acpm.fr/c/upload/media-library/2026/01/27/c902b8bb-ec61-4c33-b48e-491fbafc90ab_1920_1440_85.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","84088","84088","84088","32.213","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.012","Thu, 05 Feb 2026 22:44:18 GMT","","","","","1.1","","","","","","https://sigp2-prod.acpm.fr/c/upload/media-library/2026/01/27/c902b8bb-ec61-4c33-b48e-491fbafc90ab_1920_1440_85.webp","2026-02-05 23:44:34"
"https://sigp2-prod.acpm.fr/les-membres/support/tsf-jazz","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","TSF Jazz","8","","0","DÉTAIL MENSUEL DE LA MARQUE RADIO","33","Informations","12","","","","","","","","","","238544","17894","17894","6.855","","709","100","7.090","100.000","Very Easy","2.695","2","2","","21","4","0","0.210","77","67","0","3","3","0","","","","","1371453c8b1552db7dc620ba2b378d87","0.221","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/tsf-jazz","2026-02-05 23:45:10"
"https://sigp2-prod.acpm.fr/les-membres/support/premiere","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Première","8","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","177278","15607","15607","5.979","","540","93","5.806","100.000","Very Easy","3.018","2","2","","14","3","0","0.160","78","67","0","5","5","0","","","","","a4366c2d349d4301391e898df46caeaf","0.228","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/premiere","2026-02-05 23:44:41"
"https://sigp2-prod.acpm.fr/les-membres/support/afrique-magazine-am","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Afrique Magazine - AM","21","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","177065","15468","15468","5.925","","517","92","5.620","100.000","Very Easy","2.954","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","3e1c40e3e8a11176f136ce3e84114f09","0.251","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/afrique-magazine-am","2026-02-05 23:44:41"
"https://sigp2-prod.acpm.fr/actualites/declarations-deposees-mensuelles-ddm-ojd-juillet-2025","text/html; charset=UTF-8","200","OK","Indexable","","Déclarations Déposées Mensuelles (DDM) OJD - Juillet 2025","57","537","","0","0","","0","Déclarations Déposées Mensuelles (DDM) OJD - Juillet 2025","57","","0","Article réservé aux membres premium","35","Recommandé pour vous","20","","","","","","","","","","91386","11745","11745","4.499","","318","54","5.889","82.737","Easy","5.061","1","1","","1110","1108","0","58.660","74","64","0","3","3","0","","","","","30ac37ad01e961747a52401ebdf1e34","0.637","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/actualites/declarations-deposees-mensuelles-ddm-ojd-juillet-2025","2026-02-05 23:44:20"
"https://sigp2-prod.acpm.fr/les-membres/support/ici-paris","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Ici Paris","9","","0","HISTORIQUE DE DIFFUSION","23","HISTORIQUE D'AUDIENCE","21","","","","","","","","","","199243","16570","16570","6.348","","628","116","5.414","100.000","Very Easy","2.963","2","2","","22","4","0","0.210","79","67","0","4","4","0","","","","","41cb947f3a6dba9cbba482b0dfb3bad","0.195","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/ici-paris","2026-02-05 23:44:29"
